Client ID,Date,Source,Medium,Session Duration Bucket,Users,Revenue
2133679883.1669383461,20230131,l.instagram.com,referral,376,1,0.0
2133679883.1669383461,20230201,l.instagram.com,referral,0,1,0.0
2133707698.1679866306,20230326,Facebook_Mobile_Feed,00 18-55 | HM | SALVADOR | INTERESSES | FB E IG,0,1,0.0
2133729736.1675897780,20230208,ig,perfil,0,1,0.0
2133733505.1679012092,20230316,(direct),(none),281,1,0.0
2133733505.1679012092,20230317,(direct),(none),0,1,0.0
2133934065.1678991633,20230316,(direct),(none),95,1,0.0
2134108867.1674761839,20230126,ig,perfil,0,1,0.0
2134205646.1679844234,20230326,l.instagram.com,referral,0,1,0.0
2134309494.1679680355,20230324,Instagram_Feed,00 18-55 | HM | SALVADOR | LAL1% LISTA CLIENTES | FB E IG,0,1,0.0
213438963.1674253148,20230120,FBADS,REELS,0,1,0.0
2134524008.1676839860,20230219,ig,perfil,0,1,0.0
2134539381.1680198581,20230330,Instagram_Stories,00 H-M | 18-55 | NORDESTE | INTERESSES,0,1,0.0
2134541832.1672675668,20230102,(direct),(none),0,1,0.0
2134790447.1677591923,20230228,ig,perfil,0,1,0.0
2134810640.1679016398,20230316,l.instagram.com,referral,35,1,0.0
2135106845.1674477683,20230123,Instagram_Feed,[RMKT] Certeiro,0,1,0.0
2135125558.1674594846,20230124,ig,perfil,25,1,0.0
2135195019.1676056467,20230210,ig,perfil,0,1,0.0
2135248929.1680047726,20230328,Instagram_Stories,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
2135322650.1679962401,20230327,google,organic,0,1,0.0
2135854458.1676664413,20230217,(direct),(none),153,1,647.0
2135866529.1674926782,20230128,(direct),(none),201,1,200.0
2135900686.1674660876,20230125,ig,perfil,18,1,0.0
2135933366.1678536327,20230311,ig,perfil,0,1,0.0
2135934463.1678933597,20230315,google,organic,432,1,0.0
2135938456.1675966165,20230209,ig,perfil,1179,1,0.0
2135938456.1675966165,20230209,insta,story,0,1,0.0
2136071028.1675295218,20230201,FBADS,Feed_Story,95,1,0.0
2136260264.1679657405,20230324,Instagram_Feed,00 H-M | 18-55 | NORDESTE | INTERESSES,0,1,0.0
2136535541.1680168701,20230330,Facebook_Instream_Video,00 18-55 | HM | SALVADOR | INTERESSES | FB E IG,0,1,0.0
213666105.1677351705,20230225,google,organic,7,1,0.0
2136706475.1678192735,20230307,ig,perfil,0,1,0.0
2136726349.1675376024,20230202,ig,perfil,50,1,0.0
2136811632.1677080707,20230222,google,organic,0,1,0.0
213684190.1679247531,20230319,l.instagram.com,referral,402,1,0.0
2136952798.1672862080,20230104,ig,perfil,302,1,0.0
213714359.1673298732,20230109,ig,perfil,0,1,0.0
2137174939.1676838152,20230219,(direct),(none),0,1,0.0
2137182390.1674658618,20230125,FBADS,REELS,422,1,0.0
213738796.1675972976,20230209,ig,perfil,0,1,0.0
2137573349.1678991955,20230316,l.instagram.com,referral,335,1,0.0
21376827.1675128845,20230130,(direct),(none),0,1,0.0
21376827.1675128845,20230131,(direct),(none),0,1,0.0
213791132.1667310881,20230112,painel.enviou.com.br,referral,0,1,0.0
213791132.1667310881,20230120,painel.enviou.com.br,referral,14,1,0.0
213791132.1667310881,20230120,painel.enviou.com.br,referral,26,1,0.0
213791132.1667310881,20230130,painel.enviou.com.br,referral,0,1,0.0
213791132.1667310881,20230130,painel.enviou.com.br,referral,874,1,0.0
213791132.1667310881,20230131,painel.enviou.com.br,referral,0,1,0.0
213791132.1667310881,20230131,painel.enviou.com.br,referral,18,1,0.0
213791132.1667310881,20230131,painel.enviou.com.br,referral,31,1,0.0
213791132.1667310881,20230202,painel.enviou.com.br,referral,0,1,0.0
213791132.1667310881,20230202,painel.enviou.com.br,referral,62,1,0.0
213791132.1667310881,20230207,painel.enviou.com.br,referral,0,1,0.0
213791132.1667310881,20230210,painel.enviou.com.br,referral,0,1,0.0
213791132.1667310881,20230224,painel.enviou.com.br,referral,1538,1,0.0
213791132.1667310881,20230308,painel.enviou.com.br,referral,1749,1,0.0
213791132.1667310881,20230314,painel.enviou.com.br,referral,1053,1,0.0
213791132.1667310881,20230315,painel.enviou.com.br,referral,0,1,0.0
213791132.1667310881,20230315,painel.enviou.com.br,referral,21,1,0.0
213791132.1667310881,20230318,painel.enviou.com.br,referral,0,1,0.0
213791132.1667310881,20230320,painel.enviou.com.br,referral,1822,1,0.0
213791132.1667310881,20230321,painel.enviou.com.br,referral,21,1,0.0
213791132.1667310881,20230321,painel.enviou.com.br,referral,223,1,0.0
213791132.1667310881,20230322,painel.enviou.com.br,referral,478,1,0.0
213791132.1667310881,20230322,painel.enviou.com.br,referral,536,1,0.0
213791132.1667310881,20230322,painel.enviou.com.br,referral,718,1,0.0
213791132.1667310881,20230323,painel.enviou.com.br,referral,214,1,0.0
213791132.1667310881,20230323,painel.enviou.com.br,referral,59,1,0.0
213791132.1667310881,20230325,painel.enviou.com.br,referral,225,1,0.0
213791132.1667310881,20230327,painel.enviou.com.br,referral,13,1,0.0
213791132.1667310881,20230329,painel.enviou.com.br,referral,0,1,0.0
213791132.1667310881,20230331,painel.enviou.com.br,referral,0,1,0.0
2138058589.1675453635,20230203,FBADS,REELS,0,1,0.0
2138120255.1674860346,20230127,ig,perfil,0,1,0.0
2138220691.1622143639,20230201,ig,perfil,24,1,0.0
2138234657.1675531956,20230204,ig,perfil,0,1,0.0
213834903.1679102820,20230317,l.instagram.com,referral,194,1,0.0
213853935.1676365888,20230214,FBADS,REELS,0,1,0.0
213894899.1674704965,20230126,FBADS,Feed_Story,0,1,0.0
2138991752.1676631274,20230217,ig,perfil,0,1,0.0
2139024817.1666282678,20230209,insta,story,91,1,0.0
2139178568.1678659534,20230312,google,organic,0,1,0.0
2139272647.1673230387,20230108,ig,perfil,15,1,0.0
2139367673.1674919910,20230128,ig,perfil,0,1,0.0
213942352.1673876201,20230116,ig,perfil,1252,1,0.0
2139474284.1680290735,20230331,Instagram_Reels,02 H-M | 18 - 55 | BRASIL | LAL PURCHASE 7D 3% I SUL/SUDESTE I FB e IG,0,1,0.0
2139546613.1675952684,20230209,ig,perfil,24,1,0.0
2139956226.1675540622,20230204,ig,perfil,38,1,0.0
214002003.1672881836,20230104,ig,perfil,10,1,0.0
2140335137.1679013803,20230316,ig,story,0,1,0.0
2140500398.1673983483,20230117,ig,perfil,18,1,0.0
2140510141.1679533332,20230322,l.instagram.com,referral,0,1,0.0
2140653648.1678798340,20230314,(direct),(none),3,1,0.0
2140723529.1679870705,20230326,google,organic,54,1,0.0
2140922569.1678983476,20230316,(direct),(none),0,1,0.0
2140941378.1677093436,20230222,FBADS,Story,0,1,0.0
2140941378.1677093436,20230222,ig,perfil,64,1,0.0
2141017615.1677863854,20230303,l.instagram.com,referral,0,1,0.0
2141092514.1680137083,20230329,Instagram_Stories,01 H-M | 18 - 55 | NORDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
2141165182.1675510601,20230204,google,organic,606,1,595.0
2141263262.1665772563,20230211,google,organic,145,1,0.0
214141877.1673016265,20230106,ig,perfil,0,1,0.0
2141442756.1679696839,20230324,google,organic,102,1,0.0
2141624851.1676575335,20230216,google,organic,0,1,0.0
2141752183.1675123550,20230130,(direct),(none),0,1,0.0
2142006631.1676500675,20230215,FBADS,Feed,3,1,0.0
2142006631.1676500675,20230215,Instagram_Stories,[RMKT] Certeiro,45,1,0.0
214209290.1677260727,20230224,ig,perfil,0,1,0.0
2142355782.1679629275,20230324,(direct),(none),0,1,0.0
214261409.1678479395,20230310,ig,perfil,0,1,0.0
2142736144.1680285349,20230331,Facebook_Mobile_Feed,00 H-M | 18-55 | NORDESTE | INTERESSES,0,1,0.0
2142825081.1672855553,20230104,ig,perfil,19,1,0.0
2142944626.1675368335,20230202,ig,perfil,0,1,0.0
2142948600.1676149308,20230211,google,organic,26,1,0.0
2143141868.1674049849,20230118,google,organic,1011,1,0.0
2143306008.1678800337,20230314,(direct),(none),3,1,0.0
2143528505.1679963409,20230327,Instagram_Reels,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
2143532187.1675022832,20230129,(direct),(none),0,1,0.0
2143850030.1675069088,20230130,ig,perfil,101,1,0.0
2143869972.1672835083,20230104,google,organic,227,1,0.0
2144124128.1680132530,20230329,bing,organic,1217,1,520.0
2144124128.1680132530,20230330,bing,organic,765,1,0.0
2144212443.1680262795,20230331,FBADS,REELS,0,1,0.0
2144294295.1680127811,20230329,Others,00 18-55 | HM | SALVADOR | COMPORTAMENTO VIAJANTE | FB E IG,9,1,0.0
214443120.1674177042,20230119,(direct),(none),45,1,0.0
2144513286.1680055116,20230328,Instagram_Feed,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
2144548978.1673460199,20230111,FBADS,REELS,0,1,0.0
2144658761.1680010707,20230328,Instagram_Feed,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
214512612.1675271760,20230201,Instagram_Stories,[RMKT] Certeiro,14,1,0.0
214512612.1675271760,20230208,ig,perfil,100,1,0.0
2145186744.1672627821,20230101,facebook.com,referral,0,1,0.0
2145222616.1665784947,20230307,l.instagram.com,referral,0,1,0.0
2145222616.1665784947,20230310,ig,perfil,53,1,0.0
2145339966.1679673162,20230324,Instagram_Feed,00 18-55 | HM | SALVADOR | LAL1% LISTA CLIENTES | FB E IG,0,1,0.0
214547107.1677762998,20230302,ig,perfil,188,1,0.0
214547107.1677762998,20230303,ig,perfil,84,1,0.0
2145514410.1679844175,20230326,google,organic,0,1,0.0
2145587211.1666483529,20230119,google,cpc,317,1,0.0
2145587211.1666483529,20230130,google,cpc,47,1,0.0
2145587211.1666483529,20230216,google,cpc,742,1,0.0
2145587211.1666483529,20230218,google,organic,0,1,0.0
2145587211.1666483529,20230304,google,organic,725,1,0.0
2145868181.1673378656,20230110,google,organic,132,1,0.0
2145875583.1672220613,20230201,Instagram_Stories,[RMKT] Certeiro,53,1,0.0
2145875583.1672220613,20230331,Instagram_Stories,00 VIEW CONTENT 180D | BRASIL,246,1,0.0
2145882538.1675991344,20230209,ig,perfil,0,1,0.0
2145882538.1675991344,20230210,ig,perfil,0,1,0.0
2145932985.1673893630,20230116,FBADS,Feed_Story,0,1,0.0
2145951083.1674691076,20230125,ig,perfil,58,1,0.0
2146063873.1672579863,20230101,FBADS,Feed_Story,0,1,0.0
2146106756.1675147405,20230131,ig,perfil,0,1,0.0
2146394702.1677449074,20230226,FBADS,REELS,122,1,0.0
2146394702.1677449074,20230226,ig,perfil,0,1,0.0
2146532855.1676895682,20230220,(direct),(none),46,1,0.0
2146859925.1680099177,20230329,Instagram_Stories,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
2146959067.1674166180,20230119,ig,perfil,117,1,0.0
2147250503.1679148480,20230318,google,organic,0,1,0.0
2147375358.1678194033,20230307,Instagram_Explore_Grid_Home,[RMKT] Certeiro,0,1,0.0
2147396981.1673271932,20230109,FBADS,Feed_Story,60,1,0.0
2147440854.1679607143,20230323,Facebook_Right_Column,00+18-55+|+HM+|+SALVADOR+|+LAL1%+LISTA+CLIENTES+|+FB+E+IG,0,1,0.0
214841373.1679043523,20230317,FBADS,REELS,64,1,0.0
214841373.1679043523,20230317,l.instagram.com,referral,104,1,0.0
214841373.1679043523,20230317,l.instagram.com,referral,1408,1,0.0
214841373.1679043523,20230318,FBADS,Feed,60,1,0.0
215007949.1679877554,20230326,Instagram_Stories,01 H-M | 18 - 55 | NORDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
215053529.1679688255,20230324,Instagram_Feed,00 18-55 | HM | SALVADOR | COMPORTAMENTO VIAJANTE | FB E IG,0,1,0.0
215119720.1674172677,20230119,ig,perfil,52,1,0.0
215266599.1673061254,20230107,insta,story,0,1,0.0
215462323.1673105679,20230107,insta,story,0,1,0.0
215487798.1676264042,20230213,FBADS,Story,0,1,0.0
215632762.1677760705,20230302,emailmkt,saldo-bazicash,0,1,0.0
215632762.1677760705,20230302,emailmkt,saldo-bazicash,17,1,0.0
215710656.1674155845,20230119,google,organic,0,1,0.0
215719788.1676498951,20230215,FBADS,REELS,0,1,0.0
215956935.1673290267,20230109,google,organic,0,1,0.0
216199161.1677264251,20230224,IGShopping,Social,3,1,0.0
216229478.1679424538,20230321,l.instagram.com,referral,25,1,0.0
216248380.1675272790,20230201,google,organic,0,1,0.0
216248380.1675272790,20230201,google,organic,1561,1,0.0
216263988.1676633052,20230217,google,organic,91,1,0.0
216266719.1677323021,20230225,ig,perfil,0,1,0.0
216335763.1677727419,20230302,l.instagram.com,referral,0,1,0.0
21639346.1678198343,20230307,(direct),(none),126,1,0.0
216468805.1677183814,20230223,google,organic,0,1,0.0
216499385.1678940326,20230316,google,organic,567,1,0.0
21658920.1675538074,20230204,FBADS,REELS,0,1,0.0
216843208.1680273419,20230331,l.instagram.com,referral,38,1,0.0
216892518.1676259026,20230213,IGShopping,Social,0,1,0.0
216955494.1675812005,20230207,ig,perfil,21,1,0.0
217189103.1675219978,20230131,FBADS,Feed_Story,0,1,0.0
21739277.1672851292,20230104,ig,perfil,17,1,0.0
217409147.1675726125,20230206,ig,perfil,0,1,0.0
217450277.1678927643,20230315,(direct),(none),0,1,0.0
217450277.1678927643,20230315,google,organic,105,1,0.0
217453129.1677246868,20230224,ig,perfil,1319,1,0.0
217453129.1677246868,20230224,insta,story,118,1,0.0
217453129.1677246868,20230225,ig,perfil,83,1,0.0
217533444.1676589879,20230216,ig,perfil,0,1,0.0
21762715.1674914759,20230128,(direct),(none),0,1,0.0
21762715.1674914759,20230202,(direct),(none),43,1,0.0
21762715.1674914759,20230209,BenchmarkEmail,email,13,1,0.0
21762715.1674914759,20230209,BenchmarkEmail,email,241,1,0.0
21762715.1674914759,20230210,BenchmarkEmail,email,9,1,0.0
217669393.1677759277,20230302,FBADS,REELS,0,1,0.0
217698003.1679889223,20230327,Instagram_Stories,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
217738793.1672665760,20230102,google,organic,154,1,0.0
217738793.1672665760,20230110,google,organic,16,1,0.0
217825126.1673302753,20230109,(direct),(none),4,1,0.0
217931600.1674681201,20230125,google,organic,145,1,0.0
21793289.1676481692,20230215,google,organic,230,1,0.0
21793289.1676481692,20230215,google,organic,231,1,130.0
218111963.1676335086,20230213,FBADS,Story,0,1,0.0
218170337.1676694236,20230218,ig,perfil,0,1,0.0
218209290.1679280412,20230319,Instagram_Stories,[RMKT] Certeiro,0,1,0.0
218209290.1679280412,20230322,FBADS,Feed,0,1,0.0
218360543.1679972174,20230327,Facebook_Mobile_Feed,00 18-55 | HM | SALVADOR | LAL1% PURCHASE | FB E IG,0,1,0.0
218528564.1679849716,20230326,insta,story,0,1,0.0
218671809.1673983530,20230117,ig,perfil,0,1,0.0
218729993.1674000647,20230117,ig,perfil,0,1,0.0
218836220.1675695074,20230206,ig,perfil,186,1,0.0
218954641.1676488765,20230215,ig,perfil,21,1,0.0
218962405.1679876996,20230326,Others,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
2189667.1679996788,20230328,Facebook_Desktop_Feed,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
219168881.1671891331,20230108,google,cpc,8,1,0.0
219168881.1671891331,20230109,google,cpc,7,1,0.0
219168881.1671891331,20230110,google,cpc,582,1,0.0
219168881.1671891331,20230111,google,cpc,9,1,0.0
219168881.1671891331,20230112,google,cpc,5,1,0.0
219211280.1673914574,20230116,ig,perfil,1388,1,0.0
219679136.1675237020,20230201,ig,perfil,73,1,0.0
21981852.1680219361,20230330,google,organic,19,1,0.0
220129022.1674401461,20230122,google,organic,416,1,0.0
220344299.1675443220,20230203,ig,perfil,121,1,0.0
220874040.1680269258,20230331,l.instagram.com,referral,0,1,0.0
220956317.1674077813,20230118,ig,perfil,0,1,0.0
221061905.1672671396,20230102,FBADS,Story,0,1,0.0
221527693.1674699204,20230125,ig,perfil,0,1,0.0
221781007.1677714417,20230301,l.instagram.com,referral,0,1,0.0
221781007.1677714417,20230302,FBADS,Feed,0,1,0.0
221916255.1675431856,20230203,FBADS,Feed,0,1,0.0
222153542.1678284946,20230308,google,organic,401,1,0.0
222223264.1675038969,20230129,Instagram_Stories,[RMKT] Certeiro,0,1,0.0
222248695.1672994632,20230106,google,organic,66,1,0.0
222271292.1673876791,20230116,emailmkt,saldo-bazicash,42,1,0.0
222304177.1643858363,20230113,google,organic,67,1,0.0
222304177.1643858363,20230304,google,organic,56,1,0.0
222304177.1643858363,20230319,google,organic,507,1,0.0
222304177.1643858363,20230323,google,organic,118,1,0.0
222358398.1671920563,20230101,google,cpc,13,1,0.0
222358398.1671920563,20230102,google,cpc,0,1,0.0
222358398.1671920563,20230102,google,cpc,13,1,0.0
222712110.1678664989,20230312,google,organic,0,1,0.0
222712110.1678664989,20230316,google,organic,0,1,0.0
222741965.1675435679,20230203,FBADS,Feed_Story,0,1,0.0
222765246.1675218614,20230131,Facebook_Right_Column,[RMKT]+Certeiro,0,1,0.0
222803503.1675284609,20230201,ig,perfil,38,1,0.0
222819971.1674418664,20230122,ig,perfil,0,1,0.0
222943376.1679867992,20230326,l.instagram.com,referral,0,1,0.0
222964867.1679877661,20230326,BenchmarkEmail,email,0,1,0.0
223030610.1675118394,20230130,(direct),(none),0,1,0.0
223030610.1675118394,20230216,(direct),(none),0,1,0.0
223120614.1669386428,20230201,Instagram_Stories,[RMKT] Certeiro,128,1,0.0
223120614.1669386428,20230202,ig,perfil,0,1,0.0
223164786.1678716774,20230313,google,organic,41,1,0.0
223204404.1673293379,20230109,google,organic,56,1,0.0
223456416.1676043337,20230210,(direct),(none),72,1,0.0
223459060.1675218612,20230131,Facebook_Right_Column,[RMKT]+Certeiro,0,1,0.0
223519981.1672550145,20230101,ig,perfil,38,1,0.0
223550951.1680184413,20230330,Instagram_Stories,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
22359222.1672689329,20230102,ig,perfil,94,1,0.0
223705850.1677767459,20230302,QRCartao,(not set),0,1,0.0
22373285.1679873659,20230326,l.instagram.com,referral,0,1,0.0
223896627.1673291760,20230109,(direct),(none),0,1,0.0
223926930.1679982759,20230328,Instagram_Feed,00 18-55 | HM | SALVADOR | LAL1% PURCHASE | FB E IG,0,1,0.0
224270078.1671023572,20230105,google,cpc,0,1,0.0
224273201.1675270725,20230201,google,organic,1105,1,952.0
224435369.1672678725,20230102,FBADS,Story,0,1,0.0
224538311.1674575021,20230124,(direct),(none),0,1,0.0
224550953.1675710267,20230206,Instagram_Stories,[RMKT] Certeiro,1049,1,0.0
224550953.1675710267,20230206,Instagram_Stories,[RMKT] Certeiro,1179,1,0.0
224550953.1675710267,20230207,Instagram_Stories,[RMKT] Certeiro,0,1,0.0
224550953.1675710267,20230207,Instagram_Stories,[RMKT] Certeiro,25,1,0.0
224550953.1675710267,20230208,Instagram_Stories,[RMKT] Certeiro,15,1,0.0
224550953.1675710267,20230208,Instagram_Stories,[RMKT] Certeiro,41,1,0.0
224550953.1675710267,20230213,Instagram_Stories,[RMKT] Certeiro,0,1,0.0
224550953.1675710267,20230302,Instagram_Stories,[RMKT] Certeiro,0,1,0.0
224550953.1675710267,20230311,Instagram_Stories,[RMKT] Certeiro,83,1,0.0
224550953.1675710267,20230316,BenchmarkEmail,email,62,1,0.0
224550953.1675710267,20230322,BenchmarkEmail,email,269,1,0.0
224550953.1675710267,20230324,BenchmarkEmail,email,0,1,0.0
224569387.1680101179,20230329,l.instagram.com,referral,120,1,0.0
224623020.1673700405,20230114,google,organic,0,1,0.0
224688422.1676427629,20230214,ig,perfil,41,1,0.0
224896440.1677706156,20230301,ig,perfil,0,1,0.0
224969910.1675554467,20230204,FBADS,Feed_Story,0,1,0.0
224969910.1675554467,20230204,Instagram_Stories,[RMKT] Certeiro,0,1,0.0
224994371.1677194517,20230223,ig,perfil,0,1,0.0
225063681.1676685960,20230217,google,organic,995,1,0.0
225112137.1678277862,20230308,ig,perfil,0,1,0.0
225254843.1677170509,20230223,l.instagram.com,referral,0,1,0.0
225521656.1679702298,20230324,Instagram_Stories,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
225562595.1677593002,20230228,ig,perfil,0,1,0.0
225757518.1674490428,20230123,google,organic,425,1,0.0
225874156.1679490254,20230322,google,organic,116,1,0.0
226014675.1679004138,20230316,l.instagram.com,referral,61,1,0.0
226538549.1674925248,20230128,FBADS,Story,0,1,0.0
226651577.1675016381,20230129,insta,story,0,1,0.0
226707857.1675909695,20230209,google,organic,38,1,0.0
226722642.1676417634,20230214,insta,story,0,1,0.0
226746124.1675954499,20230209,google,organic,48,1,0.0
226746124.1675954499,20230213,google,organic,52,1,0.0
226746124.1675954499,20230216,google,organic,376,1,0.0
226846669.1678748129,20230313,l.instagram.com,referral,24,1,0.0
226986784.1676069706,20230210,google,organic,647,1,0.0
227008369.1680070970,20230329,l.instagram.com,referral,112,1,0.0
227083537.1673558853,20230112,ig,perfil,164,1,0.0
227101830.1679524110,20230322,FBADS,Feed,0,1,0.0
227146353.1678975300,20230316,google,organic,0,1,0.0
227146353.1678975300,20230316,google,organic,1399,1,0.0
227146353.1678975300,20230317,google,organic,46,1,0.0
227268575.1680016797,20230328,l.instagram.com,referral,104,1,0.0
227377268.1679792183,20230325,l.instagram.com,referral,0,1,0.0
227377268.1679792183,20230326,FBADS,REELS,0,1,0.0
227534206.1680140367,20230329,Others,00 18-55 | HM | SALVADOR | INTERESSES | FB E IG,0,1,0.0
227660569.1679874223,20230326,Instagram_Stories,00 18-55 | HM | SALVADOR | INTERESSES | FB E IG,0,1,0.0
227738592.1673981124,20230117,(direct),(none),0,1,0.0
227738592.1673981124,20230117,(direct),(none),179,1,0.0
227738592.1673981124,20230118,(direct),(none),3,1,0.0
227985278.1674644147,20230125,ig,perfil,0,1,0.0
228047848.1680189067,20230330,FBADS,Feed,0,1,0.0
228047848.1680189067,20230330,Instagram_Explore,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
228108154.1673301816,20230109,(direct),(none),26,1,0.0
228155744.1674630366,20230125,FBADS,REELS,0,1,0.0
228246674.1673437747,20230111,ig,perfil,0,1,0.0
228248742.1679532084,20230322,instagram.com,referral,0,1,0.0
228321097.1680024002,20230328,instagram,story,0,1,0.0
228347478.1675843326,20230208,ig,perfil,0,1,0.0
228387543.1675825310,20230208,IGShopping,Social,121,1,0.0
228633965.1680209725,20230330,Others,00 18-55 | HM | SALVADOR | LAL1% LISTA CLIENTES | FB E IG,0,1,0.0
228645970.1679395109,20230321,l.instagram.com,referral,19,1,0.0
228690945.1678928988,20230315,(direct),(none),0,1,0.0
228724272.1672666528,20230102,FBADS,Story,0,1,0.0
228918846.1676554781,20230216,FBADS,REELS,0,1,0.0
228918846.1676554781,20230216,ig,perfil,0,1,0.0
228940043.1674779088,20230126,ig,perfil,44,1,0.0
229265929.1675196392,20230131,l.instagram.com,referral,0,1,0.0
229330938.1678461456,20230310,(direct),(none),0,1,0.0
229351910.1672593867,20230101,FBADS,Feed,0,1,0.0
229351910.1672593867,20230101,FBADS,Feed,60,1,0.0
229362146.1674415375,20230122,google,organic,1472,1,238.0
229362146.1674415375,20230213,google,organic,1127,1,98.0
229362146.1674415375,20230324,google,organic,1122,1,0.0
229415083.1674250839,20230120,Instagram_Stories,[RMKT] Certeiro,0,1,0.0
229716409.1677786828,20230302,google,organic,0,1,0.0
229716409.1677786828,20230302,google,organic,828,1,130.0
229944795.1676945694,20230220,Instagram_Feed,[RMKT] Certeiro,0,1,0.0
230161614.1679872344,20230326,Instagram_Stories,01 H-M | 18 - 55 | NORDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
230290517.1672720808,20230103,facebook.com,referral,0,1,0.0
230338582.1678963122,20230316,google,organic,98,1,0.0
230533287.1678653232,20230312,google,organic,0,1,0.0
230533287.1678653232,20230312,google,organic,1631,1,130.0
230533287.1678653232,20230313,google,organic,27,1,0.0
230533287.1678653232,20230317,fidelizarmais,email,0,1,0.0
230788608.1678935696,20230316,instagram.com,referral,1153,1,0.0
230831120.1679730640,20230325,Instagram_Feed,01 H-M | 18 - 55 | NORDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
230831120.1679730640,20230327,FBADS,Story,0,1,0.0
230831120.1679730640,20230329,FBADS,Story,0,1,0.0
230831120.1679730640,20230330,FBADS,Feed,0,1,0.0
230902552.1674311644,20230121,google,organic,499,1,0.0
231216582.1679942775,20230327,Facebook_Mobile_Feed,00 18-55 | HM | SALVADOR | INTERESSES | FB E IG,0,1,0.0
231224189.1678225108,20230307,ig,perfil,0,1,0.0
231395916.1679613423,20230323,l.instagram.com,referral,0,1,0.0
231455562.1676686821,20230217,ig,perfil,137,1,0.0
23156954.1676895078,20230220,FBADS,Story,0,1,0.0
231759139.1677681340,20230301,FBADS,REELS,148,1,0.0
231759139.1677681340,20230301,FBADS,REELS,81,1,0.0
231759139.1677681340,20230305,FBADS,REELS,0,1,0.0
231759139.1677681340,20230311,FBADS,Story,67,1,0.0
231798221.1677284236,20230224,ig,perfil,0,1,0.0
23202084.1678932333,20230315,(direct),(none),0,1,0.0
23202084.1678932333,20230315,google,organic,5,1,0.0
23202084.1678932333,20230316,google,organic,0,1,0.0
23202084.1678932333,20230316,google,organic,22,1,0.0
23202084.1678932333,20230317,google,organic,0,1,0.0
232070360.1676392810,20230214,ig,perfil,0,1,0.0
232088193.1673217864,20230108,ig,perfil,0,1,0.0
232234552.1674077247,20230118,google,organic,43,1,0.0
232342507.1678411341,20230309,ig,perfil,0,1,0.0
232807132.1679145092,20230318,google,organic,1,1,0.0
232807132.1679145092,20230318,google,organic,1217,1,0.0
232807132.1679145092,20230318,google,organic,277,1,0.0
232923611.1680302815,20230331,Instagram_Stories,00 18-55 | HM | SALVADOR | LAL1% LISTA CLIENTES | FB E IG,0,1,0.0
232994648.1676810154,20230219,ig,perfil,0,1,0.0
233083052.1675649029,20230205,ig,perfil,18,1,0.0
233178972.1673058416,20230106,insta,story,310,1,0.0
233322808.1675979267,20230209,google,organic,1138,1,476.0
233374091.1679830457,20230326,Instagram_Feed,00 18-55 | HM | SALVADOR | LAL1% LISTA CLIENTES | FB E IG,0,1,0.0
233412069.1678732117,20230313,(direct),(none),0,1,0.0
233549242.1679066172,20230317,google,organic,0,1,0.0
233565131.1675261821,20230201,google,organic,0,1,0.0
233617726.1677770218,20230302,ig,perfil,110,1,0.0
233767582.1677792063,20230302,ig,perfil,30,1,0.0
23387463.1675332309,20230202,FBADS,REELS,51,1,0.0
234025084.1675953688,20230209,ig,perfil,12,1,0.0
234025084.1675953688,20230209,insta,story,56,1,0.0
234091979.1675681918,20230206,google,organic,160,1,0.0
234259283.1676524558,20230216,google,organic,0,1,0.0
234330637.1679510057,20230322,FBADS,REELS,0,1,0.0
234429527.1679007788,20230316,google,organic,0,1,0.0
234429527.1679007788,20230316,google,organic,289,1,0.0
234429527.1679007788,20230317,google,organic,109,1,0.0
234429527.1679007788,20230318,google,organic,193,1,0.0
234429527.1679007788,20230330,google,organic,0,1,0.0
234465624.1673268104,20230109,facebook_cpc,AUTO_ABERTO_MASC_FEM_18_34_BR,0,1,0.0
234465624.1673268104,20230109,facebook_cpc,AUTO_ABERTO_MASC_FEM_18_34_BR,874,1,0.0
234876769.1674532683,20230124,(direct),(none),0,1,0.0
234943710.1663629247,20230210,insta,story,32,1,0.0
235021591.1678314302,20230308,ig,perfil,20,1,0.0
